Degrees_C,Wind_Speed,TotalCount,date_month,date_day,date_hour,date_dayofweek
18,5.0,542.0,5,27,13,2
17,5.0,600.0,5,27,12,2
18,4.0,443.0,5,27,11,2
18,4.0,419.0,5,27,10,2
17,4.0,242.0,5,27,9,2
16,3.0,157.0,5,27,8,2
14,4.0,89.0,5,27,7,2
11,3.0,50.0,5,27,6,2
8,1.0,17.0,5,27,5,2
7,1.0,14.0,5,27,4,2
8,1.0,24.0,5,27,3,2
9,1.0,18.0,5,27,2,2
10,2.0,35.0,5,27,1,2
9,1.0,42.0,5,27,0,2
13,1.0,40.0,5,26,23,1
14,2.0,65.0,5,26,22,1
16,3.0,93.0,5,26,21,1
18,2.0,95.0,5,26,20,1
19,4.0,117.0,5,26,19,1
20,4.0,142.0,5,26,18,1
20,4.0,298.0,5,26,17,1
20,4.0,368.0,5,26,16,1
20,3.0,365.0,5,26,15,1
20,3.0,353.0,5,26,14,1
20,4.0,405.0,5,26,13,1
20,4.0,438.0,5,26,12,1
19,4.0,415.0,5,26,11,1
18,3.0,339.0,5,26,10,1
16,4.0,202.0,5,26,9,1
15,4.0,128.0,5,26,8,1
14,5.0,83.0,5,26,7,1
13,4.0,47.0,5,26,6,1
13,2.0,17.0,5,26,5,1
12,2.0,10.0,5,26,4,1
14,3.0,40.0,5,26,3,1
14,2.0,21.0,5,26,2,1
13,1.0,22.0,5,26,1,1
11,1.0,25.0,5,26,0,1
15,3.0,51.0,5,25,22,0
17,3.0,85.0,5,25,21,0
18,1.0,100.0,5,25,20,0
21,3.0,122.0,5,25,19,0
23,5.0,159.0,5,25,18,0
23,4.0,304.0,5,25,17,0
23,5.0,394.0,5,25,16,0
23,5.0,416.0,5,25,15,0
22,4.0,495.0,5,25,14,0
22,5.0,608.0,5,25,13,0
21,5.0,553.0,5,25,12,0
19,4.0,468.0,5,25,11,0
18,3.0,367.0,5,25,10,0
17,2.0,211.0,5,25,9,0
16,2.0,140.0,5,25,8,0
14,3.0,78.0,5,25,7,0
12,1.0,52.0,5,25,6,0
8,2.0,20.0,5,25,5,0
8,2.0,14.0,5,25,4,0
7,2.0,8.0,5,25,3,0
9,1.0,17.0,5,25,2,0
10,1.0,20.0,5,25,1,0
13,1.0,44.0,5,25,0,0
12,3.0,74.0,5,24,23,6
12,3.0,89.0,5,24,22,6
13,3.0,101.0,5,24,21,6
15,4.0,106.0,5,24,20,6
17,6.0,137.0,5,24,19,6
17,8.0,155.0,5,24,18,6
17,9.0,233.0,5,24,17,6
17,9.0,329.0,5,24,16,6
17,9.0,315.0,5,24,15,6
18,8.0,387.0,5,24,14,6
17,9.0,361.0,5,24,13,6
16,9.0,294.0,5,24,12,6
16,8.0,279.0,5,24,11,6
15,9.0,126.0,5,24,10,6
15,8.0,55.0,5,24,9,6
15,8.0,25.0,5,24,8,6
14,7.0,11.0,5,24,7,6
14,7.0,8.0,5,24,6,6
14,6.0,8.0,5,24,5,6
12,4.0,17.0,5,24,4,6
12,5.0,40.0,5,24,3,6
12,5.0,32.0,5,24,2,6
12,5.0,51.0,5,24,1,6
12,3.0,65.0,5,24,0,6
12,8.0,113.0,5,23,23,5
13,8.0,150.0,5,23,22,5
13,8.0,177.0,5,23,21,5
14,9.0,202.0,5,23,20,5
15,9.0,211.0,5,23,19,5
15,9.0,240.0,5,23,18,5
15,8.0,356.0,5,23,17,5
16,10.0,519.0,5,23,16,5
17,11.0,600.0,5,23,15,5
16,9.0,584.0,5,23,14,5
16,12.0,604.0,5,23,13,5
16,9.0,536.0,5,23,12,5
15,9.0,454.0,5,23,11,5
14,9.0,370.0,5,23,10,5
15,10.0,168.0,5,23,9,5
14,11.0,77.0,5,23,8,5
13,10.0,34.0,5,23,7,5
12,9.0,21.0,5,23,6,5
11,9.0,18.0,5,23,5,5
11,8.0,27.0,5,23,4,5
11,9.0,29.0,5,23,3,5
12,9.0,38.0,5,23,2,5
12,8.0,40.0,5,23,1,5
12,7.0,50.0,5,23,0,5
13,9.0,53.0,5,22,23,4
14,10.0,58.0,5,22,22,4
15,9.0,66.0,5,22,21,4
15,8.0,124.0,5,22,20,4
17,10.0,136.0,5,22,19,4
18,10.0,180.0,5,22,18,4
19,11.0,272.0,5,22,17,4
20,11.0,381.0,5,22,16,4
20,10.0,388.0,5,22,15,4
20,12.0,487.0,5,22,14,4
20,11.0,568.0,5,22,13,4
18,10.0,563.0,5,22,12,4
17,9.0,429.0,5,22,11,4
17,10.0,326.0,5,22,10,4
16,8.0,181.0,5,22,9,4
16,9.0,104.0,5,22,8,4
15,7.0,67.0,5,22,7,4
14,5.0,34.0,5,22,6,4
17,7.0,12.0,5,22,5,4
15,2.0,16.0,5,22,4,4
14,4.0,4.0,5,22,3,4
15,2.0,12.0,5,22,2,4
15,3.0,15.0,5,22,1,4
12,9.0,18.0,5,22,0,4
14,2.0,63.0,5,21,23,3
15,2.0,65.0,5,21,22,3
15,2.0,79.0,5,21,21,3
16,3.0,103.0,5,21,20,3
18,2.0,118.0,5,21,19,3
21,1.0,145.0,5,21,18,3
22,3.0,364.0,5,21,17,3
22,4.0,434.0,5,21,16,3
22,5.0,488.0,5,21,15,3
22,5.0,466.0,5,21,14,3
21,5.0,496.0,5,21,13,3
21,5.0,590.0,5,21,12,3
20,5.0,431.0,5,21,11,3
19,5.0,328.0,5,21,10,3
19,3.0,214.0,5,21,9,3
20,1.0,149.0,5,21,8,3
17,2.0,87.0,5,21,7,3
16,1.0,50.0,5,21,6,3
12,2.0,21.0,5,21,5,3
9,2.0,24.0,5,21,4,3
8,0.0,43.0,5,21,3,3
9,1.0,44.0,5,21,2,3
10,0.0,39.0,5,21,1,3
14,2.0,51.0,5,21,0,3
12,1.0,59.0,5,20,23,2
13,2.0,78.0,5,20,22,2
14,2.0,85.0,5,20,21,2
19,2.0,96.0,5,20,20,2
21,3.0,109.0,5,20,19,2
22,3.0,153.0,5,20,18,2
23,3.0,304.0,5,20,17,2
23,4.0,360.0,5,20,16,2
24,5.0,391.0,5,20,15,2
24,4.0,415.0,5,20,14,2
24,3.0,460.0,5,20,13,2
24,4.0,510.0,5,20,12,2
23,3.0,376.0,5,20,11,2
21,2.0,356.0,5,20,10,2
19,1.0,205.0,5,20,9,2
18,1.0,133.0,5,20,8,2
16,1.0,76.0,5,20,7,2
12,1.0,43.0,5,20,6,2
10,0.0,15.0,5,20,5,2
10,0.0,12.0,5,20,4,2
11,1.0,20.0,5,20,3,2
12,1.0,15.0,5,20,2,2
13,2.0,29.0,5,20,1,2
11,0.0,36.0,5,20,0,2
12,1.0,35.0,5,19,23,1
14,1.0,57.0,5,19,22,1
15,2.0,81.0,5,19,21,1
16,4.0,83.0,5,19,20,1
18,4.0,102.0,5,19,19,1
20,5.0,124.0,5,19,18,1
21,5.0,260.0,5,19,17,1
21,5.0,321.0,5,19,16,1
21,5.0,318.0,5,19,15,1
21,5.0,308.0,5,19,14,1
21,6.0,354.0,5,19,13,1
20,6.0,382.0,5,19,12,1
18,7.0,362.0,5,19,11,1
17,5.0,296.0,5,19,10,1
16,5.0,176.0,5,19,9,1
15,3.0,111.0,5,19,8,1
13,3.0,72.0,5,19,7,1
13,3.0,41.0,5,19,6,1
13,2.0,15.0,5,19,5,1
13,2.0,9.0,5,19,4,1
13,2.0,35.0,5,19,3,1
13,2.0,19.0,5,19,2,1
13,2.0,19.0,5,19,1,1
12,3.0,22.0,5,19,0,1
14,2.0,27.0,5,18,23,0
14,2.0,34.0,5,18,22,0
14,2.0,56.0,5,18,21,0
14,4.0,66.0,5,18,20,0
15,4.0,80.0,5,18,19,0
16,4.0,105.0,5,18,18,0
16,4.0,200.0,5,18,17,0
16,3.0,259.0,5,18,16,0
16,4.0,274.0,5,18,15,0
17,4.0,326.0,5,18,14,0
16,4.0,400.0,5,18,13,0
16,5.0,364.0,5,18,12,0
15,4.0,308.0,5,18,11,0
14,7.0,242.0,5,18,10,0
14,6.0,139.0,5,18,9,0
13,5.0,92.0,5,18,8,0
12,4.0,51.0,5,18,7,0
11,4.0,34.0,5,18,6,0
11,3.0,13.0,5,18,5,0
11,3.0,9.0,5,18,4,0
11,3.0,5.0,5,18,3,0
12,2.0,11.0,5,18,2,0
12,1.0,13.0,5,18,1,0
14,1.0,29.0,5,18,0,0
12,2.0,25.0,5,17,23,6
13,2.0,28.0,5,17,22,6
14,2.0,50.0,5,17,21,6
15,2.0,60.0,5,17,20,6
16,5.0,77.0,5,17,19,6
17,5.0,81.0,5,17,18,6
17,7.0,140.0,5,17,17,6
18,6.0,237.0,5,17,16,6
17,5.0,375.0,5,17,15,6
17,6.0,452.0,5,17,14,6
17,6.0,402.0,5,17,13,6
16,6.0,356.0,5,17,12,6
16,7.0,323.0,5,17,11,6
15,6.0,154.0,5,17,10,6
14,4.0,51.0,5,17,9,6
13,5.0,31.0,5,17,8,6
12,4.0,18.0,5,17,7,6
11,4.0,12.0,5,17,6,6
10,3.0,11.0,5,17,5,6
10,4.0,31.0,5,17,4,6
10,3.0,44.0,5,17,3,6
10,4.0,42.0,5,17,2,6
10,3.0,71.0,5,17,1,6
12,1.0,88.0,5,17,0,6
10,4.0,120.0,5,16,23,5
10,4.0,140.0,5,16,22,5
10,3.0,151.0,5,16,21,5
12,4.0,178.0,5,16,20,5
14,5.0,187.0,5,16,19,5
15,6.0,231.0,5,16,18,5
16,6.0,351.0,5,16,17,5
16,5.0,493.0,5,16,16,5
16,5.0,559.0,5,16,15,5
16,6.0,607.0,5,16,14,5
15,5.0,624.0,5,16,13,5
15,5.0,553.0,5,16,12,5
14,5.0,450.0,5,16,11,5
13,5.0,307.0,5,16,10,5
13,5.0,164.0,5,16,9,5
11,5.0,76.0,5,16,8,5
9,4.0,36.0,5,16,7,5
8,4.0,17.0,5,16,6,5
7,3.0,15.0,5,16,5,5
7,4.0,21.0,5,16,4,5
7,3.0,31.0,5,16,3,5
7,3.0,29.0,5,16,2,5
7,3.0,43.0,5,16,1,5
10,3.0,65.0,5,16,0,5
9,4.0,59.0,5,15,23,4
9,3.0,65.0,5,15,22,4
10,3.0,73.0,5,15,21,4
10,1.0,134.0,5,15,20,4
11,2.0,148.0,5,15,19,4
12,3.0,197.0,5,15,18,4
13,4.0,295.0,5,15,17,4
15,5.0,413.0,5,15,16,4
17,4.0,421.0,5,15,15,4
16,4.0,528.0,5,15,14,4
15,2.0,606.0,5,15,13,4
15,3.0,596.0,5,15,12,4
14,2.0,466.0,5,15,11,4
13,4.0,354.0,5,15,10,4
12,3.0,198.0,5,15,9,4
11,3.0,113.0,5,15,8,4
9,3.0,74.0,5,15,7,4
8,2.0,38.0,5,15,6,4
4,2.0,14.0,5,15,5,4
3,2.0,19.0,5,15,4,4
3,2.0,4.0,5,15,3,4
4,1.0,14.0,5,15,2,4
6,2.0,17.0,5,15,1,4
8,3.0,21.0,5,15,0,4
9,1.0,57.0,5,14,23,3
9,2.0,73.0,5,14,22,3
9,2.0,66.0,5,14,21,3
10,1.0,81.0,5,14,20,3
10,3.0,123.0,5,14,19,3
13,5.0,227.0,5,14,17,3
15,3.0,268.0,5,14,16,3
14,3.0,308.0,5,14,15,3
13,4.0,308.0,5,14,14,3
13,2.0,383.0,5,14,13,3
12,3.0,335.0,5,14,12,3
11,3.0,330.0,5,14,11,3
10,2.0,291.0,5,14,10,3
9,1.0,174.0,5,14,9,3
8,1.0,120.0,5,14,8,3
7,2.0,58.0,5,14,7,3
5,2.0,32.0,5,14,6,3
0,2.0,15.0,5,14,5,3
0,2.0,14.0,5,14,4,3
1,1.0,24.0,5,14,3,3
2,2.0,24.0,5,14,2,3
2,2.0,22.0,5,14,1,3
8,2.0,33.0,5,14,0,3
1,2.0,30.0,5,13,23,2
3,2.0,39.0,5,13,22,2
4,2.0,43.0,5,13,21,2
5,3.0,56.0,5,13,20,2
7,4.0,78.0,5,13,19,2
7,5.0,115.0,5,13,18,2
8,6.0,232.0,5,13,17,2
9,5.0,242.0,5,13,16,2
9,5.0,238.0,5,13,15,2
9,6.0,236.0,5,13,14,2
8,7.0,323.0,5,13,13,2
9,5.0,305.0,5,13,12,2
8,6.0,223.0,5,13,11,2
7,3.0,209.0,5,13,10,2
6,5.0,196.0,5,13,9,2
8,5.0,115.0,5,13,8,2
7,5.0,70.0,5,13,7,2
5,3.0,37.0,5,13,6,2
4,3.0,17.0,5,13,5,2
5,2.0,2.0,5,13,4,2
5,3.0,10.0,5,13,3,2
6,2.0,8.0,5,13,2,2
6,3.0,11.0,5,13,1,2
2,2.0,28.0,5,13,0,2
6,4.0,30.0,5,12,23,1
6,4.0,39.0,5,12,22,1
8,8.0,60.0,5,12,21,1
11,4.0,68.0,5,12,20,1
12,5.0,91.0,5,12,19,1
12,4.0,136.0,5,12,18,1
12,4.0,235.0,5,12,17,1
12,4.0,261.0,5,12,16,1
10,3.0,286.0,5,12,15,1
11,2.0,265.0,5,12,14,1
11,4.0,277.0,5,12,13,1
11,4.0,251.0,5,12,12,1
11,4.0,256.0,5,12,11,1
11,6.0,200.0,5,12,10,1
10,5.0,143.0,5,12,9,1
7,4.0,87.0,5,12,8,1
7,4.0,50.0,5,12,7,1
4,5.0,34.0,5,12,6,1
5,4.0,13.0,5,12,5,1
5,3.0,9.0,5,12,4,1
0,2.0,19.0,5,12,3,1
0,1.0,12.0,5,12,2,1
2,3.0,13.0,5,12,1,1
6,4.0,17.0,5,12,0,1
1,2.0,17.0,5,11,23,0
1,2.0,23.0,5,11,22,0
3,2.0,27.0,5,11,21,0
4,2.0,49.0,5,11,20,0
7,3.0,60.0,5,11,19,0
7,5.0,85.0,5,11,18,0
8,6.0,157.0,5,11,17,0
8,7.0,235.0,5,11,16,0
8,6.0,271.0,5,11,15,0
9,7.0,338.0,5,11,14,0
8,6.0,390.0,5,11,13,0
8,6.0,371.0,5,11,12,0
10,8.0,287.0,5,11,11,0
8,7.0,197.0,5,11,10,0
8,8.0,95.0,5,11,9,0
6,5.0,54.0,5,11,8,0
7,8.0,32.0,5,11,7,0
6,6.0,29.0,5,11,6,0
5,6.0,12.0,5,11,5,0
4,4.0,6.0,5,11,4,0
5,6.0,8.0,5,11,3,0
4,4.0,20.0,5,11,2,0
5,5.0,19.0,5,11,1,0
0,2.0,31.0,5,11,0,0
5,4.0,12.0,5,10,23,6
6,6.0,15.0,5,10,22,6
5,5.0,20.0,5,10,21,6
6,7.0,30.0,5,10,20,6
6,8.0,42.0,5,10,19,6
6,7.0,45.0,5,10,18,6
7,9.0,71.0,5,10,17,6
8,8.0,138.0,5,10,16,6
8,9.0,181.0,5,10,15,6
9,9.0,190.0,5,10,14,6
8,9.0,162.0,5,10,13,6
9,10.0,142.0,5,10,12,6
8,8.0,160.0,5,10,11,6
9,9.0,90.0,5,10,10,6
9,9.0,28.0,5,10,9,6
9,7.0,13.0,5,10,8,6
9,8.0,8.0,5,10,7,6
9,9.0,4.0,5,10,6,6
10,7.0,4.0,5,10,5,6
11,7.0,9.0,5,10,4,6
11,5.0,17.0,5,10,3,6
9,2.0,20.0,5,10,2,6
10,1.0,27.0,5,10,1,6
4,4.0,41.0,5,10,0,6
9,1.0,76.0,5,9,23,5
10,1.0,98.0,5,9,22,5
10,1.0,103.0,5,9,21,5
13,2.0,123.0,5,9,20,5
15,3.0,131.0,5,9,19,5
16,3.0,167.0,5,9,18,5
17,4.0,271.0,5,9,17,5
17,5.0,323.0,5,9,16,5
18,4.0,344.0,5,9,15,5
18,4.0,422.0,5,9,14,5
19,4.0,406.0,5,9,13,5
19,5.0,365.0,5,9,12,5
19,4.0,339.0,5,9,11,5
19,4.0,241.0,5,9,10,5
18,4.0,118.0,5,9,9,5
16,3.0,52.0,5,9,8,5
13,2.0,24.0,5,9,7,5
9,1.0,14.0,5,9,6,5
7,0.0,9.0,5,9,5,5
6,1.0,10.0,5,9,4,5
7,1.0,32.0,5,9,3,5
7,1.0,17.0,5,9,2,5
7,1.0,26.0,5,9,1,5
9,1.0,32.0,5,9,0,5
9,1.0,51.0,5,8,23,4
9,1.0,56.0,5,8,22,4
10,2.0,63.0,5,8,21,4
11,3.0,115.0,5,8,20,4
15,4.0,127.0,5,8,19,4
18,3.0,168.0,5,8,18,4
19,3.0,252.0,5,8,17,4
19,5.0,353.0,5,8,16,4
22,4.0,360.0,5,8,15,4
22,4.0,451.0,5,8,14,4
20,4.0,518.0,5,8,13,4
20,4.0,509.0,5,8,12,4
19,4.0,398.0,5,8,11,4
18,4.0,303.0,5,8,10,4
17,4.0,169.0,5,8,9,4
15,3.0,97.0,5,8,8,4
14,2.0,63.0,5,8,7,4
11,1.0,33.0,5,8,6,4
10,2.0,12.0,5,8,5,4
8,1.0,16.0,5,8,4,4
8,0.0,4.0,5,8,3,4
7,1.0,12.0,5,8,2,4
8,1.0,15.0,5,8,1,4
8,1.0,18.0,5,8,0,4
9,1.0,62.0,5,7,23,3
11,2.0,65.0,5,7,22,3
12,2.0,63.0,5,7,21,3
13,2.0,86.0,5,7,20,3
15,3.0,137.0,5,7,19,3
17,3.0,157.0,5,7,18,3
20,2.0,286.0,5,7,17,3
20,3.0,267.0,5,7,16,3
20,3.0,409.0,5,7,15,3
20,4.0,419.0,5,7,14,3
19,4.0,372.0,5,7,13,3
17,4.0,511.0,5,7,12,3
17,5.0,419.0,5,7,11,3
16,5.0,343.0,5,7,10,3
15,4.0,260.0,5,7,9,3
12,1.0,139.0,5,7,8,3
9,2.0,87.0,5,7,7,3
4,1.0,56.0,5,7,6,3
1,0.0,23.0,5,7,5,3
1,1.0,13.0,5,7,4,3
1,0.0,40.0,5,7,3,3
2,1.0,37.0,5,7,2,3
2,1.0,42.0,5,7,1,3
9,1.0,29.0,5,7,0,3
4,1.0,34.0,5,6,23,2
5,2.0,44.0,5,6,22,2
7,2.0,49.0,5,6,21,2
8,2.0,63.0,5,6,20,2
10,3.0,88.0,5,6,19,2
11,5.0,130.0,5,6,18,2
13,4.0,262.0,5,6,17,2
13,3.0,274.0,5,6,16,2
13,4.0,268.0,5,6,15,2
12,4.0,266.0,5,6,14,2
13,4.0,365.0,5,6,13,2
13,3.0,345.0,5,6,12,2
12,3.0,253.0,5,6,11,2
11,3.0,236.0,5,6,10,2
11,1.0,222.0,5,6,9,2
10,2.0,131.0,5,6,8,2
7,1.0,80.0,5,6,7,2
3,1.0,42.0,5,6,6,2
0,1.0,19.0,5,6,5,2
0,1.0,2.0,5,6,4,2
1,1.0,12.0,5,6,3,2
2,2.0,9.0,5,6,2,2
2,1.0,13.0,5,6,1,2
3,0.0,31.0,5,6,0,2
2,1.0,20.0,5,5,23,1
3,0.0,34.0,5,5,22,1
4,1.0,30.0,5,5,21,1
6,3.0,61.0,5,5,20,1
8,4.0,83.0,5,5,19,1
9,5.0,107.0,5,5,18,1
10,5.0,237.0,5,5,17,1
11,5.0,304.0,5,5,16,1
11,5.0,353.0,5,5,15,1
11,5.0,417.0,5,5,14,1
11,6.0,471.0,5,5,13,1
10,6.0,516.0,5,5,12,1
10,6.0,401.0,5,5,11,1
11,6.0,325.0,5,5,10,1
10,5.0,216.0,5,5,9,1
9,6.0,137.0,5,5,8,1
9,4.0,68.0,5,5,7,1
7,1.0,40.0,5,5,6,1
3,2.0,21.0,5,5,5,1
3,2.0,7.0,5,5,4,1
3,2.0,26.0,5,5,3,1
4,2.0,11.0,5,5,2,1
3,1.0,13.0,5,5,1,1
2,1.0,13.0,5,5,0,1
4,3.0,15.0,5,4,23,0
4,2.0,18.0,5,4,22,0
5,2.0,28.0,5,4,21,0
7,3.0,40.0,5,4,20,0
9,5.0,62.0,5,4,19,0
9,6.0,70.0,5,4,18,0
11,6.0,166.0,5,4,17,0
11,6.0,287.0,5,4,16,0
11,6.0,324.0,5,4,15,0
12,5.0,466.0,5,4,14,0
11,5.0,546.0,5,4,13,0
11,6.0,491.0,5,4,12,0
11,4.0,405.0,5,4,11,0
11,3.0,234.0,5,4,10,0
10,4.0,102.0,5,4,9,0
10,4.0,48.0,5,4,8,0
9,2.0,37.0,5,4,7,0
9,2.0,36.0,5,4,6,0
9,2.0,15.0,5,4,5,0
9,3.0,14.0,5,4,4,0
9,2.0,10.0,5,4,3,0
8,2.0,22.0,5,4,2,0
9,2.0,21.0,5,4,1,0
3,1.0,32.0,5,4,0,0
8,1.0,32.0,5,3,23,6
8,2.0,34.0,5,3,22,6
9,1.0,54.0,5,3,21,6
9,2.0,81.0,5,3,20,6
9,2.0,103.0,5,3,19,6
10,4.0,124.0,5,3,18,6
10,4.0,156.0,5,3,17,6
11,3.0,278.0,5,3,16,6
11,3.0,408.0,5,3,15,6
12,5.0,435.0,5,3,14,6
14,6.0,482.0,5,3,13,6
14,5.0,368.0,5,3,12,6
14,3.0,291.0,5,3,11,6
13,2.0,149.0,5,3,10,6
12,2.0,52.0,5,3,9,6
10,2.0,29.0,5,3,8,6
8,1.0,18.0,5,3,7,6
6,1.0,7.0,5,3,6,6
5,1.0,6.0,5,3,5,6
5,1.0,14.0,5,3,4,6
6,1.0,34.0,5,3,3,6
5,1.0,32.0,5,3,2,6
5,1.0,47.0,5,3,1,6
9,2.0,57.0,5,3,0,6
6,1.0,73.0,5,2,23,5
7,1.0,71.0,5,2,22,5
7,1.0,78.0,5,2,21,5
9,1.0,108.0,5,2,20,5
10,1.0,135.0,5,2,19,5
11,2.0,162.0,5,2,18,5
11,5.0,275.0,5,2,17,5
11,4.0,373.0,5,2,16,5
12,2.0,431.0,5,2,15,5
15,4.0,419.0,5,2,14,5
14,3.0,392.0,5,2,13,5
13,3.0,322.0,5,2,12,5
13,3.0,308.0,5,2,11,5
12,3.0,230.0,5,2,10,5
12,5.0,93.0,5,2,9,5
11,5.0,50.0,5,2,8,5
8,4.0,29.0,5,2,7,5
8,5.0,16.0,5,2,6,5
7,5.0,12.0,5,2,5,5
6,4.0,11.0,5,2,4,5
6,4.0,31.0,5,2,3,5
7,5.0,23.0,5,2,2,5
8,3.0,23.0,5,2,1,5
7,1.0,30.0,5,2,0,5
9,5.0,44.0,5,1,23,4
9,4.0,49.0,5,1,22,4
10,4.0,55.0,5,1,21,4
10,4.0,100.0,5,1,20,4
9,1.0,111.0,5,1,19,4
9,1.0,146.0,5,1,18,4
9,3.0,220.0,5,1,17,4
9,3.0,307.0,5,1,16,4
11,5.0,313.0,5,1,15,4
10,2.0,393.0,5,1,14,4
12,3.0,451.0,5,1,13,4
13,5.0,443.0,5,1,12,4
13,5.0,347.0,5,1,11,4
12,5.0,264.0,5,1,10,4
10,5.0,147.0,5,1,9,4
8,4.0,85.0,5,1,8,4
6,4.0,55.0,5,1,7,4
6,4.0,29.0,5,1,6,4
5,2.0,11.0,5,1,5,4
6,2.0,14.0,5,1,4,4
7,4.0,4.0,5,1,3,4
7,3.0,11.0,5,1,2,4
7,3.0,13.0,5,1,1,4
8,4.0,16.0,5,1,0,4
7,3.0,55.0,4,30,23,3
8,3.0,58.0,4,30,22,3
8,2.0,56.0,4,30,21,3
8,2.0,77.0,4,30,20,3
8,4.0,123.0,4,30,19,3
9,4.0,140.0,4,30,18,3
11,4.0,255.0,4,30,17,3
12,4.0,239.0,4,30,16,3
12,5.0,365.0,4,30,15,3
12,6.0,374.0,4,30,14,3
13,6.0,332.0,4,30,13,3
11,6.0,457.0,4,30,12,3
12,5.0,374.0,4,30,11,3
11,7.0,306.0,4,30,10,3
10,7.0,232.0,4,30,9,3
9,5.0,124.0,4,30,8,3
8,4.0,78.0,4,30,7,3
8,4.0,50.0,4,30,6,3
8,3.0,20.0,4,30,5,3
8,4.0,11.0,4,30,4,3
7,2.0,35.0,4,30,3,3
6,1.0,33.0,4,30,2,3
6,1.0,38.0,4,30,1,3
7,3.0,26.0,4,30,0,3
6,0.0,38.0,4,29,23,2
8,1.0,60.0,4,29,22,2
10,1.0,41.0,4,29,21,2
10,2.0,65.0,4,29,20,2
9,1.0,89.0,4,29,19,2
9,3.0,124.0,4,29,18,2
9,5.0,206.0,4,29,17,2
9,4.0,261.0,4,29,16,2
9,4.0,270.0,4,29,15,2
9,4.0,353.0,4,29,14,2
9,5.0,406.0,4,29,13,2
9,5.0,384.0,4,29,12,2
9,5.0,289.0,4,29,11,2
9,4.0,231.0,4,29,10,2
9,4.0,155.0,4,29,9,2
9,3.0,104.0,4,29,8,2
8,3.0,56.0,4,29,7,2
6,0.0,32.0,4,29,6,2
5,1.0,15.0,4,29,5,2
6,1.0,9.0,4,29,4,2
6,1.0,19.0,4,29,3,2
6,1.0,18.0,4,29,2,2
6,2.0,21.0,4,29,1,2
6,2.0,18.0,4,29,0,2
7,1.0,28.0,4,28,23,1
7,1.0,39.0,4,28,22,1
8,2.0,40.0,4,28,21,1
8,3.0,51.0,4,28,20,1
8,4.0,73.0,4,28,19,1
9,4.0,101.0,4,28,18,1
9,4.0,184.0,4,28,17,1
9,5.0,211.0,4,28,16,1
9,5.0,226.0,4,28,15,1
10,5.0,240.0,4,28,14,1
10,5.0,297.0,4,28,13,1
10,5.0,309.0,4,28,12,1
10,5.0,224.0,4,28,11,1
9,5.0,175.0,4,28,10,1
8,5.0,121.0,4,28,9,1
8,5.0,97.0,4,28,8,1
8,3.0,51.0,4,28,7,1
6,3.0,30.0,4,28,6,1
6,2.0,17.0,4,28,5,1
5,2.0,5.0,4,28,4,1
5,2.0,29.0,4,28,3,1
5,1.0,17.0,4,28,2,1
4,2.0,11.0,4,28,1,1
6,1.0,14.0,4,28,0,1
4,1.0,46.0,4,27,23,0
5,1.0,55.0,4,27,22,0
5,1.0,46.0,4,27,21,0
7,2.0,96.0,4,27,20,0
9,4.0,106.0,4,27,19,0
10,5.0,172.0,4,27,18,0
11,5.0,290.0,4,27,17,0
11,5.0,367.0,4,27,16,0
13,5.0,401.0,4,27,15,0
13,6.0,471.0,4,27,14,0
14,4.0,557.0,4,27,13,0
12,2.0,597.0,4,27,12,0
12,1.0,414.0,4,27,11,0
10,3.0,331.0,4,27,10,0
9,3.0,196.0,4,27,9,0
9,3.0,133.0,4,27,8,0
9,2.0,61.0,4,27,7,0
9,2.0,62.0,4,27,6,0
9,3.0,24.0,4,27,5,0
9,2.0,8.0,4,27,4,0
10,3.0,26.0,4,27,3,0
10,3.0,56.0,4,27,2,0
10,3.0,50.0,4,27,1,0
3,1.0,99.0,4,27,0,0
11,3.0,18.0,4,26,23,6
12,5.0,28.0,4,26,22,6
13,4.0,49.0,4,26,21,6
14,4.0,57.0,4,26,20,6
15,4.0,84.0,4,26,19,6
16,4.0,80.0,4,26,18,6
17,5.0,111.0,4,26,17,6
18,5.0,236.0,4,26,16,6
18,4.0,396.0,4,26,15,6
19,5.0,409.0,4,26,14,6
20,6.0,526.0,4,26,13,6
18,4.0,391.0,4,26,12,6
18,4.0,286.0,4,26,11,6
16,4.0,149.0,4,26,10,6
15,4.0,56.0,4,26,9,6
13,3.0,31.0,4,26,8,6
10,1.0,19.0,4,26,7,6
8,1.0,8.0,4,26,6,6
6,2.0,10.0,4,26,5,6
5,1.0,11.0,4,26,4,6
6,1.0,26.0,4,26,3,6
6,2.0,24.0,4,26,2,6
5,1.0,42.0,4,26,1,6
10,3.0,58.0,4,26,0,6
7,2.0,96.0,4,25,23,5
8,2.0,95.0,4,25,22,5
8,2.0,69.0,4,25,21,5
9,3.0,161.0,4,25,20,5
11,2.0,148.0,4,25,19,5
13,3.0,252.0,4,25,18,5
14,4.0,339.0,4,25,17,5
15,4.0,465.0,4,25,16,5
15,2.0,522.0,4,25,15,5
14,2.0,537.0,4,25,14,5
13,2.0,519.0,4,25,13,5
11,2.0,472.0,4,25,12,5
10,3.0,444.0,4,25,11,5
9,2.0,284.0,4,25,10,5
8,2.0,158.0,4,25,9,5
7,1.0,62.0,4,25,8,5
7,1.0,39.0,4,25,7,5
6,1.0,13.0,4,25,6,5
6,2.0,12.0,4,25,5,5
